longitude,latitude,fakulte,glcm_contrast_5x5,glcm_homogeneity_5x5
27.205763694635493,38.367443930285596,Guzel Sanatlar,127.47795454545454,0.18084489254393524
27.20587816610474,38.3674437293362,Guzel Sanatlar,137.17454545454544,0.18723595961689665
27.204046369420837,38.36735680834091,Guzel Sanatlar,65.44431818181816,0.17816661234011788
27.204160840765162,38.367356609068565,Guzel Sanatlar,53.451363636363624,0.1808341626313396
27.20427531210835,38.36735640968446,Guzel Sanatlar,47.082499999999975,0.17625758656330975
27.20438978345041,38.3673562101886,Guzel Sanatlar,40.85227272727272,0.1792838566132597
27.204504254791335,38.367356010580984,Guzel Sanatlar,42.52931818181817,0.18005203578802145
27.20461872613113,38.3673558108616,Guzel Sanatlar,42.45704545454545,0.18446198257975283
27.204733197469793,38.367355611030455,Guzel Sanatlar,52.79340909090908,0.1714077953874125
27.204847668807318,38.36735541108756,Guzel Sanatlar,66.81750000000002,0.16609028893061084
27.204962140143707,38.367355211032894,Guzel Sanatlar,70.9168181818182,0.1689755604485865
27.205076611478965,38.36735501086646,Guzel Sanatlar,82.9168181818182,0.16121121960687868
27.205191082813087,38.36735481058829,Guzel Sanatlar,98.3584090909091,0.16155711311015636
27.20530555414607,38.36735461019834,Guzel Sanatlar,108.68409090909094,0.1677268681639104
27.205420025477913,38.36735440969663,Guzel Sanatlar,117.02477272727276,0.16850900814956699
27.205534496808625,38.36735420908317,Guzel Sanatlar,127.06727272727274,0.1723423049121603
27.204275058786017,38.367266286910066,Guzel Sanatlar,43.76181818181817,0.18386019435170442
27.204389529986123,38.36726608741485,Guzel Sanatlar,38.52727272727271,0.18612293429775467
27.204504001185096,38.36726588780787,Guzel Sanatlar,42.7615909090909,0.18778531425078973
27.204618472382933,38.36726568808913,Guzel Sanatlar,52.13840909090911,0.18882705124250265
27.204732943579643,38.367265488258624,Guzel Sanatlar,68.6984090909091,0.17406183821142315
27.204847414775212,38.36726528831637,Guzel Sanatlar,83.96545454545458,0.16541713039730094
27.204961885969652,38.36726508826234,Guzel Sanatlar,89.06409090909094,0.16336951988858117
27.20507635716295,38.367264888096564,Guzel Sanatlar,101.41340909090911,0.15732838535508686
27.20519082835512,38.36726468781902,Guzel Sanatlar,119.4952272727273,0.14933461134639478
27.20530529954615,38.36726448742972,Guzel Sanatlar,130.20909090909095,0.15328618684497408
27.205419770736043,38.36726428692866,Guzel Sanatlar,138.58363636363643,0.15430644747728794
27.204618218635876,38.36717556531527,Guzel Sanatlar,62.550909090909094,0.19126417264259804
27.204732689690626,38.367175365485416,Guzel Sanatlar,79.7859090909091,0.17327399684188155
27.204847160744247,38.36717516554379,Guzel Sanatlar,94.52840909090912,0.16380907256805544
27.204961631796728,38.36717496549041,Guzel Sanatlar,100.12863636363636,0.15933093534086673
27.20507610284808,38.36717476532528,Guzel Sanatlar,113.06545454545453,0.1545767724440571
27.205190573898292,38.36717456504838,Guzel Sanatlar,131.39909090909094,0.14480154475003756
27.20484690671441,38.36708504276983,Guzel Sanatlar,108.72409090909093,0.1592629677219639
27.204961377624944,38.36708484271709,Guzel Sanatlar,115.95045454545453,0.15338232537035593
